RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
20748,Kh16,20160710,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,1,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31994444,54.89327778,,,,,,,,,,,,Y,,Y,1,1,0,50,,,,,50,,,,30,,,,,,,,100,,,,,,
20749,PB49,20150726,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,2,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.52147222,57.31336111,,,,,,,,,,,,Y,,Y,1,1,0,30,,,,,60,,,,60,,,,,,,,100,,,,,,
20750,BD75,20160724,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,3,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43741667,55.08336111,,,,,,,,,,,,Y,,Y,1,1,0,40,,,,,60,,,,1,,,,,,,,100,,,,,,
20751,BD64,20160721,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,4,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43880556,55.08105556,,,,,,,,,,,,Y,,Y,1,1,0,40,,,,,70,,,,20,,,,,,,,100,,,,,,
20752,KhB115,20150807,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,5,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31513889,59.89569444,,,,,,,,,,,,Y,,Y,1,1,0,10,,,1,,80,,,,20,,,,,,,,100,,,,,,
20753,PB83,20150801,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,18,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51411111,57.33516667,,,,,,,,,,,,Y,,Y,1,1,0,30,,,,,50,,,,40,1,,,,,,,100,,,,,,
20754,PB85,20150801,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,19,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51683333,57.32258333,,,,,,,,,,,,Y,,Y,1,1,0,50,,,,,40,,,,30,1,,,,,,,100,,,,,,
20755,PB89,20150801,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,20,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.50205556,57.30422222,,,,,,,,,,,,Y,,Y,1,1,0,40,,,3,,40,,,,20,1,,,,,,,100,,,,,,
20756,PB51,20150726,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,21,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51294444,57.32483333,,,,,,,,,,,,Y,,Y,1,1,0,40,,,3,,60,,,,40,1,,,,,,,100,,,,,,
20757,PB59,20150727,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,22,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51230556,57.30602778,,,,,,,,,,,,Y,,Y,1,1,0,30,,,5,,70,,,,30,1,,,,,,,100,,,,,,
20758,PB60,20150727,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,23,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51241667,57.30436111,,,,,,,,,,,,Y,,Y,1,1,0,40,,,3,,60,,,,40,1,,,,,,,100,,,,,,
20759,Kh10,20160710,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,24,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.314,54.87241667,,,,,,,,,,,,Y,,Y,1,1,0,40,,,1,,40,,,,25,,,,,,,,99,,,,,,
20760,BB29,20150722,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,25,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.08744444,54.76366667,,,,,,,,,,,,Y,,Y,1,1,0,50,,,1,,60,,,,60,,,,,,,,100,,,,,,
20761,BD45,20160718,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,26,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.42869444,55.11230556,,,,,,,,,,,,Y,,Y,1,1,0,1,,,1,,100,,,,10,,,,,,,,100,,,,,,
20762,BB7,20150719,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,27,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14347222,54.85175,,,,,,,,,,,,Y,,Y,1,1,0,70,,,1,,40,,,,70,1,,,,,,,100,,,,,,
20763,PB104,20150804,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,28,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48333333,57.22905556,,,,,,,,,,,,Y,,Y,1,1,0,60,,,,,50,,,,5,1,,,,,,,100,,,,,,
20764,BB19,20150721,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,29,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14733333,54.82469444,,,,,,,,,,,,Y,,Y,1,1,0,10,,,,,90,,,,60,,,,,,,,100,,,,,,
20765,BB15,20150721,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,30,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.15022222,54.82094444,,,,,,,,,,,,Y,,Y,1,1,0,40,,,,,60,,,,5,,,,1,,,,99,,,,,,
20766,Kh2,20160709,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,31,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30836111,54.95583333,,,,,,,,,,,,Y,,Y,1,1,0,1,,,1,,99,,,,,,,,,,,,100,,,,,,
20767,Kh5,20160709,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,32,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30858333,54.95355556,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,99,,,,,,,,,,,,99,,,,,,
20768,Kh11,20160710,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,1,5,33,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31258333,54.87313889,,,,,,,,,,,,Y,,Y,1,1,0,1,,,,,100,,,,,,,,,,,,100,,,,,,
20769,KhB144,20150811,25,,2,,,,18AA01,B-B,Parnassio palustris–Salicetum reptantis Matveyeva et Lavrinenko ex Lavrinenko et Lavrinenko 2018,LAVR,,,,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30566667,59.74116667,,,,,,,,,,,,Y,,Y,1,1,0,65,,,,,20,,,,80,,,,,,,,100,,,,,,
20770,Kh6,20160709,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,1,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31180556,54.95058333,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,99,,,,,,,,,,,,99,,,,,,
20771,KhB129,20150808,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,2,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.35430556,59.91575,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,1,,,,,,,,100,,,,,,
20772,Kh13,20160710,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,3,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31186111,54.86758333,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,1,,,,,,,,90,,,,,,
20773,PB90,20150801,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,4,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.49666667,57.28638889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,90,,,,,,,,100,,,,,,
20774,PB55,20150727,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,5,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48927778,57.2165,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,90,,,,,,,,100,,,,,,
20775,PB57,20150727,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,6,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.493,57.21247222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,80,,,,,,,,100,,,,,,
20776,BD58,20160721,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,7,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.44161111,55.08305556,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,50,,,,,,,,95,,,,,,
20777,KhB116,20150807,25,,2,,,,01AC02,B-B,Caricetum mackenziei Nordh. 1954,LAVR,1,6,8,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31563889,59.8955,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,40,,,,,,60,,100,,,,,,
20778,KhB120,20150808,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,9,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.35394444,59.88508333,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,60,,,,,,,,,,,,60,,,,,,
20779,PB45,20150726,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,10,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.52769444,57.32083333,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,,,,,,,20,,80,,,,,,
20780,PB63,20150728,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,11,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.50972222,57.304,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,70,,,,,,,,30,,,,70,,,,,,
20781,PB48,20150726,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,12,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.52155556,57.31327778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,,,,,,,20,,80,,,,,,
20782,Kh4,20160709,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,13,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30841667,54.95602778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,,,,,,,,,90,,,,,,
20783,BD50,20160720,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,14,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43155556,55.10627778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,,,,,,,,,80,,,,,,
20784,KhB135,20150811,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,15,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31663889,59.695,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,50,,,,,,,50,,,,,100,,,,,,
20785,BB1,20150719,25,,2,,,,17AA01,B-B,Scirpeto-Hippuridetum tetraphyllae Nordh. 1954,LAVR,1,6,16,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14816667,54.845,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,50,,,,,,,,,,50,,50,,,,,,
20786,BB2,20150719,25,,2,,,,17BB01,B-B,Eleocharitetum palustris Savi? 1926,LAVR,1,6,17,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14805556,54.84563889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,60,,,,,,,,,,40,,60,,,,,,
20787,BB12,20150721,25,,2,,,,17BB01,B-B,Eleocharitetum palustris Savi? 1926,LAVR,1,6,18,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.15180556,54.83747222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,60,,,,,,,,,,40,,60,,,,,,
20788,BB20,20150721,25,,2,,,,17BB01,B-B,Eleocharitetum palustris Savi? 1926,LAVR,1,6,19,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14855556,54.82952778,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,40,,,,,,,,,,60,,40,,,,,,
20789,BB2a,20150719,25,,2,,,,17BB01,B-B,Eleocharitetum palustris Savi? 1926,LAVR,1,6,20,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14444444,54.85436111,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,50,,,,,,,,,,,,50,,,,,,
20790,BB2b,20150719,25,,2,,,,17CC01,B-B,Arctophiletum fulvae Sambuk 1930 ,LAVR,1,6,21,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.14705556,54.85,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,,,,,,,,,90,,,,,,
20791,KhB140,20150811,25,,2,,,,17CC01,B-B,Arctophiletum fulvae Sambuk 1931,LAVR,1,6,22,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30655556,59.68516667,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,,,,,,,,,90,,,,,,
20792,KhB142,20150811,25,,2,,,,03A,B-B,Potamogetonetum filiformis Koch 1928,LAVR,1,6,23,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30427778,59.6865,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,,,,10,,,,,90,,,,,,
20793,KhB137,20150811,25,,2,,,,03A,B-B,Potamogetonetum filiformis Koch 1928,LAVR,1,6,24,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.31480556,59.69158333,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,,,,,,,,,80,,,,,,
20794,KhB124,20150808,25,,2,,,,03A,B-B,Potamogetonetum filiformis Koch 1928,LAVR,1,6,25,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.35427778,59.88316667,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,90,,,,,,,,,,,,90,,,,,,
20795,BD78,20160724,25,,2,,,,03A,B-B,Callitrichetum hermaphroditicae ?ernohous et Husk 1986,LAVR,1,6,26,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.43630556,55.08388889,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,80,,,,,,,,,,,,80,,,,,,
20796,KhB147,20150811,25,,2,,,,03A,B-B,Callitricho–Ranunculetum trichophylli Soy (1927) 1949 nom. invers. Passarge 1992,LAVR,1,6,27,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.29713889,59.77847222,,,,,,,,,,,,Y,,Y,1,1,0,,,,,,100,,,,,,,,,,,,100,,,,,,
20797,PB58,20150727,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,1,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.493,57.21247222,,,,,,,,,,,,Y,,Y,1,1,0,60,,,1,,40,,,,40,1,,,,,,,100,,,,,,
20798,KhB117,20150807,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,2,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.32469444,59.89369444,,,,,,,,,,,,Y,,Y,1,1,0,30,,,15,,50,,,,30,1,,,,,,,100,,,,,,
20799,PB61,20150728,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,3,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.51211111,57.30216667,,,,,,,,,,,,Y,,Y,1,1,0,40,,,25,,30,,,,30,1,,,,,,,100,,,,,,
20800,BB23,20150722,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,4,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.08616667,54.77741667,,,,,,,,,,,,Y,,Y,1,1,0,60,,,1,,40,,,,90,1,,,,,,,100,,,,,,
20801,BB24,20150722,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,5,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.08686111,54.77725,,,,,,,,,,,,Y,,Y,1,1,0,40,,,20,,40,,,,80,1,,,,,,,100,,,,,,
20802,BB32,20150723,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,6,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.09186111,54.78933333,,,,,,,,,,,,Y,,Y,1,1,0,30,,,25,,30,,,,70,1,,,,,,,100,,,,,,
20803,BB33,20150723,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,7,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.09322222,54.78611111,,,,,,,,,,,,Y,,Y,1,1,0,30,,,40,,25,,,,50,1,,,,,,,100,,,,,,
20804,BB35,20150723,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,8,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.09238889,54.79036111,,,,,,,,,,,,Y,,Y,1,1,0,30,,,40,,15,,,,60,1,,,,,,,100,,,,,,
20805,PB91,20150801,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,9,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.50280556,57.26252778,,,,,,,,,,,,Y,,Y,1,1,0,50,,,25,,30,,,,60,1,,,,,,,100,,,,,,
20806,PB53,20150727,25,,2,,,,18AA01,B-B,Carici rariflorae–Salicetum glaucae Lavrinenko et Lavrinenko 2018,LAVR,1,7,10,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48905556,57.21547222,,,,,,,,,,,,Y,,Y,1,1,0,5,,,30,,30,,,,90,1,,,,,,,100,,,,,,
20807,PB56,20150727,25,,2,,,,18AA,B-B,,LAVR,,,,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48944444,57.20997222,,,,,,,,,,,,Y,,Y,1,1,0,,,,30,,30,,,,80,1,,,,,,,100,,,,,,
20808,PB102,20150804,25,,2,,,,18AA,B-B,,LAVR,,,,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.48425,57.22611111,,,,,,,,,,,,Y,,Y,1,1,0,70,,,,,30,,,,30,,,,,,,,100,,,,,,
20809,KhB113,20150807,25,,2,,,,18AA,B-B,,LAVR,,,,,,,RU,Bolshezemelskaya Tundra,,,,,,,,68.30858333,59.89975,,,,,,,,,,,,Y,,Y,1,1,0,60,,,5,,30,,,,30,1,,,,,,,100,,,,,,
