RELEVE NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDE WGS 84 (DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITEMOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
,G3-65,20170716,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.930414,78.85339,17,0,FLT,EL_PLN,,,DRY,DIS,2,SND,,Y,N,Y,1,3,0,100,100,1,,,1,0,10,5,10,0,0,0,0,0,0,70,100,120,0,120,15,1,
,G3-66,20170716,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.930534,78.852811,17,0,FLT,EL_PLN,,,DRY,DIS,1,SND,,Y,N,Y,1,3,0,90,90,0,0,0,0,0,5,1,5,0,0,0,0,0,0,90,100,180,0,180,5,1,
,G3-67,20170716,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.931263,78.8552,23,0,FLT,EL_PLN,,,DRY,DIS,0,SND,,Y,N,Y,1,3,0,0,0,0,,5,1,0,4,0,10,0,,0,0,0,0,0,15,5,0,5,5,1,
,G3-68,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.943849,78.843339,34,2,180,BACK,,,MOIST,DIS,6,LOM,,Y,N,Y,1,3,0,15,,15,35,,20,,1,0,80,40,0,0,0,0,0,5,100,20,0,20,10,3,
,G3-69,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.94505,78.838897,26,5,225,BACK,,,MOIST,DIS,12,LOM,,Y,N,Y,1,3,0,75,0,75,8,0,10,0,0,0,90,0,0,0,0,0,0,20,100,30,0,30,25,10,
,G3-70,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.943114,78.845853,29,3,110,BACK,,,MOIST,DIS,2,LOM,,Y,N,Y,1,3,0,90,60,30,12,0,5,0,1,1,40,10,0,0,0,0,0,40,100,150,0,150,10,2,
,G3-71,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.955492,78.852486,35,3,130,BACK,,,MOIST,DIS,5,LOM,,Y,N,Y,1,3,0,60,0,60,15,0,12,0,5,0,100,10,0,0,0,0,0,10,100,40,0,40,10,3,
,G3-72,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.959986,78.895898,16,0,FLT,LW_PLN,,,WET,DIS,5,SND,,Y,N,Y,1,3,0,60,,60,0,0,40,0,10,0,40,0,0,0,0,0,0,30,100,60,0,60,30,5,
,G3-73,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.960634,78.894156,16,0,FLT,EL_PLN,,,DRY,DIS,,SND,,Y,N,Y,1,3,0,100,100,0,1,0,1,0,3,0,60,0,0,0,0,0,0,60,100,250,0,250,15,3,
,G3-74,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.960932,78.892424,17,2,90,EL_PLN,,,DRY,DIS,6,SND,,Y,N,Y,1,3,0,10,,10,25,1,18,1,5,0,70,30,0,0,0,0,0,10,100,30,0,30,15,3,
,G3-75,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.961016,78.890431,18,1,90,EL_PLN,,,MOIST,DIS,8,ORG,,Y,N,Y,1,3,0,5,-,5,15,,75,60,3,0,60,10,0,0,0,0,0,60,100,15,0,20,15,4,
,G3-76,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.961365,78.885486,19,1,90,EL_PLN,,,WET,NAT,12,ORG,,Y,N,Y,1,3,0,5,0,5,2,0,80,50,1,0,90,0,0,0,0,0,0,30,100,15,0,20,15,10,
,G3-77,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.961302,78.880802,28,10,180,SHLD,,,DRY,NAT,3,SND,,Y,N,Y,1,3,0,50,0,40,8,0,15,0,50,1,10,3,0,0,0,0,0,2,100,30,0,25,30,3,
,G3-78,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.961692,78.875883,33,5,135,CRST,,,DRY,DIS,1,SND,,Y,N,Y,1,3,0,5,0,5,25,5,5,0,2,0,30,20,20,0,10,0,0,1,90,5,0,5,15,1,
,G3-79,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.962047,78.874047,28,2,225,BACK,,,MOIST,DIS,4,SND,,Y,N,Y,1,3,0,30,0,30,25,1,15,0,1,0,80,20,0,0,0,0,0,0,100,20,0,25,10,4,
,G3-80,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.962434,78.866068,25,15,135,BACK,,,DRY,DIS,3,SND,,Y,N,Y,1,3,0,25,0,25,40,5,15,0,+,5,40,30,10,0,0,0,0,5,100,15,0,20,10,2,
,G3-81,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.962573,78.863316,29,5,90,BACK,,,MOIST,DIS,6,SND,,Y,N,Y,1,3,0,10,0,10,25,1,60,50,15,0,80,1,0,0,0,0,0,30,100,15,0,15,15,6,
,G3-82,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.963024,78.859721,33,1,90,SHLD,,,MOIST,DIS,5,SND,,Y,N,Y,1,3,0,80,0,80,5,1,1,0,5,0,80,1,0,0,0,0,0,5,100,45,0,45,5,5,
,G3-83,20170717,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.96193,78.854318,49,0,FLT,CRST,,,DRY,DIS,0,ORG,,Y,N,Y,1,3,0,-,-,+,1,2,57,0,0,0,-,-,0,0,40,0,0,0,60,10,0,2,12,0,
,G3-84,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.960058,78.765717,21,1,135,BACK,,,MOIST,DIS,7,ORG,,Y,N,Y,1,3,0,5,,5,25,0,7,7,20,0,90,20,0,0,0,0,0,0,100,15,0,15,10,5,
,G3-84A,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.96026,78.765504,24,1,135,BACK,,,WET,DIS,2,ORG,,Y,N,Y,1,3,0,1,0,1,2,0,40,1,,0,20,0,0,0,0,0,0,40,100,25,0,0,25,2,
,G3-85,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.967556,78.70955,26,20,225,BACK,,,DRY,NAT,0,SND,,Y,N,Y,1,3,0,5,-,5,5,50,10,,5,0,1,+,0,0,30,0,0,0,70,3,0,3,25,20,
,G3-86,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.962901,78.729632,24,2,250,CRST,,,MOIST,DIS,5,ORG,,Y,N,Y,1,3,0,5,0,5,10,,55,40,20,0,80,50,0,0,0,0,0,0,100,15,0,15,15,5,
,G3-87,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.962006,78.734559,24,1,250,BACK,,,DRY,DIS,2,SND,,Y,N,Y,1,3,0,5,0,5,10,,10,0,1,0,40,10,40,0,10,0,0,2,90,3,0,3,15,1,
,G3-88,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.96109,78.836924,38,5,270,BACK,,,DRY,NAT,1,LOM,,Y,N,Y,1,3,0,1,0,1,0,0,30,0,3,50,90,0,0,0,10,0,0,10,90,5,0,0,20,1,
,G3-89,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.961722,78.835888,32,5,270,BACK,,,DRY,NAT,1,LOM,,Y,N,Y,1,3,0,1,0,1,0,0,25,0,1,0,60,0,0,0,40,0,0,40,60,10,0,0,10,1,
,G3-90,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.964425,78.829349,19,0,FLT,RIPZN,,,WET,NAT,10,ORG,,Y,N,Y,1,3,0,15,0,15,35,0,12,10,15,0,80,20,0,0,0,0,0,10,100,15,0,15,15,6,
,G3-91,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.964646,78.830146,19,0,FLT,LW_PLN,,,WET,NAT,10,ORG,,Y,N,Y,1,3,0,7,0,7,6,0,70,0,0,0,90,0,0,0,0,0,0,20,100,15,0,15,15,8,
,G3-92,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.964411,78.832894,21,5,270,BACK,,,DRY,NAT,5,ORG,,Y,N,Y,1,3,0,80,0,80,8,0,1,0,10,0,100,0,0,0,0,0,0,0,100,65,0,3,1,5,
,G3-93,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.96442,78.834189,23,5,225,BACK,,,MOIST,DIS,5,ORG,,Y,N,Y,1,3,0,70,65,5,0,0,1,0,1,10,90,0,0,0,0,0,0,30,100,80,0,80,10,5,
,G3-94,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.964528,78.834957,24,3,225,BACK,,,DRY,DIS,5,ORG,,Y,N,Y,1,3,0,18,0,18,30,,30,5,0,+,80,20,0,0,0,0,0,5,100,25,0,25,10,3,
,G3-95,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.963911,78.838757,33,3,270,SHLD,,,DRY,DIS,5,ORG,,Y,N,Y,1,3,0,35,0,35,20,0,15,0,0,0,100,30,0,0,0,0,0,5,100,25,0,25,10,3,
,G3-96,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.963969,78.841413,36,3,270,SHLD,,,DRY,DIS,4,ORG,,Y,N,Y,1,3,0,15,0,15,23,1,25,0,+,0,80,30,10,0,0,0,0,10,100,17,0,17,5,3,
,G3-97,20170718,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.963847,78.843041,38,1,270,SHLD,,,DRY,DIS,2,LOM,,Y,N,Y,1,3,0,20,0,20,28,2,12,0,+,0,50,30,30,0,4,0,0,5,96,5,0,5,5,2,
,G3-98,20170719,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.953449,78.805293,17,1,67,BACK,,,MOIST,DIS,6,ORG,,Y,N,Y,1,3,0,10,0,10,20,0,70,70,5,0,80,15,0,0,0,0,0,30,100,20,0,20,15,4,
,G3-99,20170719,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.953686,78.804632,18,2,90,BACK,,,MOIST,DIS,5,ORG,,Y,N,Y,1,3,0,20,0,20,20,0,25,5,0,0,90,35,0,0,0,0,0,10,100,15,0,15,10,3,
,G3-100,20170719,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.95464,78.800819,19,2,90,BACK,,,MOIST,DIS,2,SND,,Y,N,Y,1,3,0,5,0,5,15,2,10,0,0,0,90,50,5,0,0,0,0,2,100,5,0,5,5,2,
,G3-101,20170719,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.95516,78.799183,18,1,90,BACK,,,WET,DIS,8,ORG,,Y,N,Y,1,3,0,15,0,15,7,0,80,20,0,0,60,10,0,0,0,0,0,40,100,15,0,20,15,7,
,G3-102,20170719,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.955542,78.797468,25,1,90,BACK,,,WET,DIS,8,ORG,,Y,N,Y,1,3,0,15,0,15,8,0,40,1,+,0,90,5,0,0,0,0,0,50,100,15,0,20,15,7,
,G3-103,20170719,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.956096,78.795192,17,1,90,BACK,,,WET,DIS,2,ORG,,Y,N,Y,1,3,0,10,0,10,15,0,45,1,0,0,40,30,40,0,0,0,0,20,100,25,0,15,25,2,
,G3-104,20170719,100,S,0,1,N,R,,,,O. Khitun,,,,,,D,RU,G3_Tanama_river,24,,,,Y,GPS,5,69.956327,78.794316,18,0,FLT,BACK,,,DRY,DIS,2,SND,,Y,N,Y,1,3,0,5,0,5,5,5,5,0,+,0,20,50,40,0,2,0,0,0,98,5,0,3,5,2,
