RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
,6072,2013.07.22,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72897222,148.7831667,50,0,-1,EL_PLN,,,,,,ORG,,Y,N,Y,1,3,0,20,0,20,15,,,,,,55,25,,,,,,,,,0,40,,,
,6073,2013.07.22,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72791667,148.7919167,71,7-8*,,EL_PLN,,,,,,LOM,,Y,N,Y,1,3,0,20,0,20,20,,,,,,50,65,,,,,,,,,0,25,,,
,6074,2013.07.22,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72266667,148.8120833,123,0,-1,EL_PLN,,,,,,LOM,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,20,,,
,6075,2013.07.22,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72030556,148.8116667,125,0,-1,EL_PLN,,,,,,CLY,,Y,N,Y,1,3,0,20,0,20,20,,,,,,50,20,,,,,,,,,0,20,,,
,6076,2013.07.23,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71483333,148.8886944,140,2-3*,360,EL_PLN,,,,,,CLY,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6077,2013.07.23,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71458333,148.8985,151,7-10*,270,CRST,,,,,,ORG,,Y,N,Y,1,3,0,5,0,5,15,,,,,,65,30,,,,,,,,,0,15,,,
,6078,2013.07.23,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71466667,148.9059167,172,10-12*,270,BACK,,,,,,GRV,,Y,N,Y,1,3,0,0,0,0,60,,,,,,30,55,,,,,,,,,0,0,,,
,6079,2013.07.23,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71413889,148.9156111,177,15-18*,45,BACK,,,,,,GRV,,Y,N,Y,1,3,0,20,0,20,15,,,,,,50,55,,,,,,,,,0,,,,
,6080,2013.07.23,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71413889,148.9156111,173,5-8*,45,BACK,,,,,,LOM,,Y,N,Y,1,3,0,0,0,0,70,,,,,,50,55,,,,,,,,,0,0,,,
,6081,2013.07.23,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71419444,148.9166667,170,,45,EL_PLN,,,,,,LOM,,Y,N,Y,1,3,0,0,0,0,15,,,,,,95,10,,,,,,,,,0,0,,,
,6082,2013.07.23,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.7165,148.9242222,132,7-8-10*,90,BACK,,,,,,LOM,,Y,N,Y,1,3,0,5,0,5,0,,,,,,75,5,,,,,,,,,0,10,,,
,6083,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72605556,148.7570278,23,15-18*,360,BACK,,,,,,ORG,,Y,N,Y,1,3,0,10,0,10,25,0,,,,,20,35,,,,,,,,,0,,,,
,6084,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72586111,148.7571111,23,35-40*,270,BACK,,,,,,LOM,,Y,N,Y,1,3,0,0,0,0,70,0,,,,,10,15,,,,,,,,,0,0,,,
,6085,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72222222,148.7611111,27,30-35*,270,BACK,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,2,5,,,,,0,20,,,,,,,,,0,0,,,
,6086,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72211111,148.76275,43,,270,BACK,,,,,,LOM,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6087,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.721,148.7633889,46,7-10*,270,BACK,,,,,,LOM,,Y,N,Y,1,3,0,10,0,10,50,0,,,,,15,15,,,,,,,,,0,,,,
,6088,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72027778,148.76275,34,35-40,270,BACK,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,55,0,,,,,5,20,,,,,,,,,0,0,,,
,6089,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71827778,148.7648611,31,30,225,BACK,,,,,,LOM,,Y,N,Y,1,3,0,10,0,10,30,0,,,,,20,30,,,,,,,,,0,,,,
,6090,2013.07.24,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71827778,148.7648611,31,35-40,270,BACK,,,,,,LOM,,Y,N,Y,1,3,0,5,0,5,65,0,,,,,25,20,,,,,,,,,0,,,,
,6091,2013.07.25,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71486111,148.7525833,172,7-10*,360,BACK,,,,,,GRV,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6092,2013.07.25,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71613889,148.9265556,138,10-8-12*,270,BACK,,,,,,GRV,,Y,N,Y,1,3,0,2,0,2,15,,,,,,95,5,,,,,,,,,0,15,,,
,6093,2013.07.25,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71633333,148.9293611,153,,,BACK,,,,,,ORG,,Y,N,Y,1,3,0,5,0,5,15,,,,,,75,25,,,,,,,,,0,10,,,
,6094,2013.07.25,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71672222,148.9320833,169,,270,BACK,,,,,,ORG,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6095,2013.07.25,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71669444,148.9328889,174,15-20*,270,BACK,,,,,,ORG,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6096,2013.07.25,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71669444,148.9560556,259,3-5*,180,CRST,,,,,,GRV,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6097,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72161111,148.7631944,21,15-20*,315,BACK,,,,,,LOM,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6098,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.78777778,148.762,18,40,270,BACK,,,,,,GRV,,Y,N,Y,1,3,0,0,0,0,0,0,,,,,5,45,,,,,,,,,0,0,,,
,6099,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.78594444,148.7595278,27,25-30*,180,BACK,,DRY,,,,SND,,Y,N,Y,1,3,0,0,0,0,0,10,,,,,10,15,,,,,,,,,0,0,,,
,6100,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.78491667,148.7584444,30,2-4*,315,BACK,,,,,,ORG,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6101,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.78402778,148.7572778,29,38-42*,270,BACK,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,0,0,,,,,10,55,,,,,,,,,0,0,,,
,6102,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.78238889,148.756,36,, ,SHLD,,,,,,SND,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6103,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.78105556,148.7548611,28,35-45*,,BACK,,,,,,LOM,,Y,N,Y,1,3,0,0,0,0,0,0,,,,,10,45,,,,,,,,,0,0,,,
,6104,2013.07.26,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.77927778,148.7545278,39,7-10-15*,,BACK,,,,,,SND,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6105,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.77847222,148.7549444,45,3-5*,270,BACK,,,,,,SND,,Y,N,Y,1,3,0,5,0,5,60,0,,,,,5,30,,,,,,,,,0,,,,
,6106,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.77736111,148.7545278,41,40,270,BACK,,,,,,GRV,,Y,N,Y,1,3,0,0,0,0,0,0,,,,,5,35,,,,,,,,40,0,0,,,
,6107,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.77577778,148.7568333,50,25-30*,270,BACK,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,25,0,,,,,5,30,,,,,,,,,0,0,,,
,6108,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.77405556,148.7583056,44,,203,SHLD,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,0,5,,,,,5,20,,,,,,,,,0,0,,,
,6109,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.77294444,148.7603611,48,15-20*,180,BACK,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,10,5,,,,,0,30,,,,,,,,20-35,0,0,,,
,6110,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.77080556,148.7648333,54,5-7*,270,BACK,,,,,,ORG,,Y,N,Y,1,3,0,2,0,2,25,0,,,,,10,35,,,,,,,,,0,,,,
,6111,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.76938889,148.7666944,44,10-15*,225,BACK,,,,,,LOM,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6112,2013.07.27,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.76861111,148.7675,45,,225,BACK,,,,,,GRV,,Y,N,Y,1,3,0,0,0,0,0,0,,,,,5,30,,,,,60-70,,,30-40,0,0,,,
,6113,2013.07.28,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.66025,148.7444167,24,10-20*,180,BACK,,,,,,LOM,,Y,N,Y,1,3,0,5,0,5,35,0,,,,,35,20,,,,,,,,,0,,,,
,6114,2013.07.28,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.66288889,148.7461944,41,12-15*,360,BACK,,,,,,LOM,,Y,N,Y,1,3,0,35,0,35,10,,,,,,100,15,,,,,,,,,0,60,,,
,6115,2013.07.28,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.66369444,148.7483889,47,0,-1,EL_PLN,,,,,,SND,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6116,2013.07.28,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.66616667,148.7506667,46,7-10*,315,BACK,,,,,,SND,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6117,2013.07.28,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.66797222,148.7524167,44,15-20*,315,BACK,,,,,,SND,,Y,N,Y,1,3,0,30,0,30,45,0,,,,,35,20,,,,,,,,,0,,,,
,6118,2013.07.28,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.66955556,148.75525,48,0,-1,LW_PLN,,,,,,SND,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6120,2013.07.29,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.72133333,148.7633056,39,12-15*,270,BACK,,,,,,LOM,,Y,N,Y,1,3,0,20,0,20,45,,,,,,50,15,,,,,,,,,0,50-100,,,
,6121,2013.07.29,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.7205,148.7625556,15,15-20*,270,BACK,,,,,,LOM,,Y,N,Y,1,3,0,55,0,55,25,,,,,,35,5,,,,,,,,,0,100-200,,,
,6122,2013.07.29,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71936111,148.7648333,32,25,315,BACK,,,,,,ORG,,Y,N,Y,1,3,0,10,0,10,40,0,,,,,55,35,,,,,,,,,0,,,,
,6123,2013.07.29,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.717,148.7688889,41,10-12*,225,FOOT,,,,,,LOM,,Y,N,Y,1,3,0,15,0,15,30,,,,,,30,20,,,,,,,,,0,20,,,
,6124,2013.07.29,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71638889,148.7688611,43,5-6*,270,BACK,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,65,0,,,,,5,15,,,,,,,,,0,0,,,
,6125,2013.07.29,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.71555556,148.7686111,38,30,225,BACK,,,,,,SND,,Y,N,Y,1,3,0,0,0,0,35,5,,,,,5,30,,,,,,,,,0,0,,,
,6126,2013.07.29,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.714,148.7711111,40,,180,BACK,,,,,,GRV,,Y,N,Y,1,3,0,0,0,0,0,20,,,,,0,15,,,,,,,,,0,0,,,
,6127,2013.07.30,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.70975,148.9371944,252,3-5*,360,EL_PLN,,,,,,GRV,,Y,N,Y,1,3,0,0,0,0,50,,,,,,35,70,,,,,50-60,,,,0,0,,,
,6128,2013.07.30,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.70877778,148.9424167,255,0,-2,EL_PLN,,,,,,LOM,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6129,2013.07.30,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.70097222,148.9566944,232,7-8-10*,225,CRST,,,,,,GRV,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6130,2013.07.30,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.69736111,148.9813056,276,5-6*,270,CRST,,,,,,LOM,,Y,N,Y,1,3,0,0,0,0,25,,,,,,20,90,,,,,,,,,0,0,,,
,6131,2013.07.30,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.69733333,148.9818611,285,3-5*,225,CRST,,,,,,LOM,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
,6132,2013.07.30,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.69788889,148.994,294,,360,EL_PLN,,,,,,LOM,,Y,N,Y,1,3,0,0,0,0,5,,,,,,20,65,,,,,,,,,0,0,,,
,6133,2013.07.30,100,,0,N,R,,,,,Mikhail Telyatnikov and Elena Troeva,,,,,,,RU,Indigirka,"Chokurdah, Sakha",,,,Y,GPS,5,70.69944444,148.9904722,290,3-5*,360,EL_PLN,,,,,,ORG,,Y,N,Y,1,3,0,,0,,,,,,,,,,,,,,,,,,0,,,,
