RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
BO_RV_51a,20054,20090724,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.32865,70.0782,0.6,0,-1,EL_PLN/LW_PLN,1.2,,MST/WET,DIS,1,LOM,5.03,Y,Y,Y,1,1,0,0,0,0,0,5,7,0,0.01,0,15,7,2,0,2,0,0,10,,,0,1,3,0.5,"Eurasia Arctic Transect, plot environmental data."
BO_RV_51b,20055,20090724,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.32865,71.0782,0.6,0,-1,EL_PLN/LW_PLN,1.2,,WET,DIS,5,LOM,4.39,Y,Y,Y,1,1,0,0,0,0,0,30,30,0,0.01,0,80,4,0.1,0,0,0,0,20,,,0,1,5,1,"Eurasia Arctic Transect, plot environmental data."
BO_RV_52a,20056,20090724,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.32876667,70.0778,0.4,0,-1,EL_PLN/LW_PLN,1.2,,MST/WET,DIS,0,LOM,4.7,Y,Y,Y,1,1,0,0,0,0,0,3,3,0,0.01,0,15,2,0.1,0,15,0,0,2,,,0,1,3,0.5,"Eurasia Arctic Transect, plot environmental data."
BO_RV_52b,20057,20090724,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.32876667,71.0778,0.4,0,-1,EL_PLN/LW_PLN,1.2,,WET,DIS,5,LOM,4.29,Y,Y,Y,1,1,0,0,0,0,0,30,30,0,0.01,0,75,1,0.1,0,0,0,0,20,,,0,1,6,4,"Eurasia Arctic Transect, plot environmental data."
BO_RV_53a,20058,20090724,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.32876667,70.07853333,0.8,,,BACK,1.2,,MST/WET,DIS,0,LOM,5.31,Y,Y,Y,1,1,0,0,0,0,0,5,2,0,0.01,0,10,16,0.1,0,3,0,0,5,,,0,1,3,0.5,"Eurasia Arctic Transect, plot environmental data."
BO_RV_53b,20059,20090724,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.32876667,71.07853333,0.8,,,BACK,1.2,,WET,DIS,1.5,LOM,4.23,Y,Y,Y,1,1,0,0,0,0,0,30,30,0,0.01,0,65,10,0.1,0,0,0,0,20,,,0,1,6,2,"Eurasia Arctic Transect, plot environmental data."
BO_RV_54a,20060,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.30921667,70.1288,0.3,0,-1,EL_PLN/LW_PLN,1.1,,DRY/MST,DIS,0,SND,4.03,Y,Y,Y,1,1,0,0,0,0,0,2,0.1,0,0.1,0,3.1,21,20,0,5,0,0,0.1,,,0,0.5,1,0,"Eurasia Arctic Transect, plot environmental data."
BO_RV_54b,20061,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.30921667,71.1288,0.3,0,-1,EL_PLN/LW_PLN,1.1,,MST,DIS,1,SND,999,Y,Y,Y,1,1,0,0,0,0,0,50,0.1,0,0.1,0,42,7.1,2,0,0,0,0,1,,,0,1,2,1,"Eurasia Arctic Transect, plot environmental data."
BO_RV_55a,20062,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.30925,70.12941667,0,0,-1,EL_PLN/LW_PLN,1.1,,DRY/MST,DIS,0,SND,3.81,Y,Y,Y,1,1,0,0,0,0,0,1,0.1,0,0.1,0,2,10,10,0,10,0,0,0.1,,,0,0.5,1,0,"Eurasia Arctic Transect, plot environmental data."
BO_RV_55b,20063,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.30925,71.12941667,0,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,1,SND,999,Y,Y,Y,1,1,0,0,0,0,0,60,0.1,0,0.1,0,25,6,1,0,0,0,0,1,,,0,1,2,1,"Eurasia Arctic Transect, plot environmental data."
BO_RV_56a,20064,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.3094,70.12895,0.4,0,-1,EL_PLN/LW_PLN,1.1,,DRY/MST,DIS,0,SND,4.23,Y,Y,Y,1,1,0,0,0,0,0,1,0.1,0,0.1,0,4,20,20,0,2,0,0,0.1,,,0,0.5,1,0,"Eurasia Arctic Transect, plot environmental data."
BO_RV_56b,20065,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.3094,71.12895,0.4,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,1,SND,999,Y,Y,Y,1,1,0,0,0,0,0,25,0.1,0,0.1,0,65,11,1,0,0,0,0,2,,,0,1,2,1,"Eurasia Arctic Transect, plot environmental data."
BO_RV_57a,20066,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.30943333,70.12865,0.8,0,-1,EL_PLN/LW_PLN,1.1,,DRY/MST,DIS,0,SND,4,Y,Y,Y,1,1,0,0,0,0,0,1,0.1,0,0.1,0,4,20,20,0,1,0,0,0.1,,,0,0.5,1,0,"Eurasia Arctic Transect, plot environmental data."
BO_RV_57b,20067,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.30943333,71.12865,0.8,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,0,SND,999,Y,Y,Y,1,1,0,0,0,0,0,25,0.1,0,0.1,0,65,11,1,0,0,0,0,0.1,,,0,1,2,1,"Eurasia Arctic Transect, plot environmental data."
BO_RV_58a,20068,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,73.30946667,70.12946667,0.1,0,-1,EL_PLN/LW_PLN,1.1,,DRY/MST,DIS,0,SND,3.99,Y,Y,Y,1,1,0,0,0,0,0,1,0.1,0,0.1,0,4,20,20,0,1,0,0,0.1,,,0,0.5,1,0,"Eurasia Arctic Transect, plot environmental data."
BO_RV_58b,20069,20090722,25,S,BB,N,R,,,,,Donald Walker,,,,,,B,RU,EAT,010,Ostrov Belyy,,,Y,GPS,,74.30946667,71.12946667,0.1,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,1,SND,999,Y,Y,Y,1,1,0,0,0,0,0,25,0.1,0,0.1,0,65,11,1,0,0,0,0,0.1,,,0,1,2,1,"Eurasia Arctic Transect, plot environmental data."
KR_RV_60,20070,20100811,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.59281667,57.90295,34,,,BACK,4,,WET,NAT,0,LOM,6.2,Y,Y,Y,1,1,0,0,0,0,0,0,1,0,5,0,9,70,60,0,15,0.1,0,2,,,0,0,2,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_61,20071,20100811,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.59301667,57.9029,28,,,BACK,4,,WET,NAT,0,LOM,6.01,Y,Y,Y,1,1,0,0,0,0,0,0,1,0,6,0,10,69,65,0,20,0.1,0.1,2,,,0,0,2,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_62,20072,20100811,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.5929,57.90216667,31,,,BACK,4,,MST/WET,NAT,0,LOM,5.97,Y,Y,Y,1,1,0,0,0,0,0,0,0.5,0,3,0,23,65,50,0,15,0.1,0,2,,,0,0,2,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_63,20073,20100811,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.59278333,57.9016,30,,,BACK,4,,MST/WET,NAT,0,LOM,6.1,Y,Y,Y,1,1,0,0,0,0,0,0,0.5,0,7,0,13,69,65,0,15,0.1,0,0.5,,,0,0,2,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_64,20074,20100812,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.593,57.90153333,29,,,BACK,4,,MST/WET,NAT,0,LOM,6.48,Y,Y,Y,1,1,0,0,0,0,0,0,1,0,8,0,18,70,60,0,15,0.1,0,2,,,0,0,2,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_65,20075,20100812,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.6071,57.90716667,16,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,0,SND,5.57,Y,Y,Y,1,1,0,0,0,0,0,0,1,0,7,0,3,90,80,0,8,0,0,0.1,,,0,0,4,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_66,20076,20100812,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.6069,57.90798333,16,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,0,SND,5.16,Y,Y,Y,1,1,0,0,0,0,0,0,0.5,0,5,0,1.5,100,85,0,12,0,0,0.1,,,0,0,5,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_67,20077,20100812,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.60708333,57.90825,16,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,0,SND,6.52,Y,Y,Y,1,1,0,0,0,0,0,0,0.1,0,5,0,0.6,95,80,0,10,0,0,0.1,,,0,0,3,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_68,20078,20100812,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.6072,57.90846667,17,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,0,SND,5.15,Y,Y,Y,1,1,0,0,0,0,0,0,1,0,10,0,2,92,85,0,12,0,0,0.1,,,0,0,2,0.2,"Eurasia Arctic Transect, plot environmental data."
KR_RV_69,20079,20100812,25,S,BB,N,R,,,,,Donald Walker,,,,,,A,RU,EAT,014,Krenkel Station,,,Y,GPS,,80.60701667,57.90911667,17,0,-1,EL_PLN/LW_PLN,1.1,,MST,NAT,0,SND,5.16,Y,Y,Y,1,1,0,0,0,0,0,0,1,0,15,0,2,90,80,0,3,0,0,3,,,0,0,2,0.2,"Eurasia Arctic Transect, plot environmental data."
